titulo,fonte,quantidade_aparicoes,link
"""23 mil jovens negros assassinados por ano é um escândalo"", diz Nadine Gasman, representante da ONU Mulheres",ONU Mulheres,1,http://www.onumulheres.org.br/noticias/23-mil-jovens-negros-assassinados-por-ano-e-um-escandalo-diz-nadine-gasman-representante-da-onu-mulheres/
Terras de quilombolas são alvo de disputas,Diário do Nordeste,1,https://diariodonordeste.verdesmares.com.br/regiao/terras-de-quilombolas-sao-alvo-de-disputas-1.519664
"""Capela Velha"": Dossiê destaca preservação do território de ocupação tradicional no Aranha, em Brumadinho",aedasmg.org,1,https://aedasmg.org/capela-velha-dossie-aranha-brumadinho/
Anatel lança regra para prevenir fraudes de portabilidade,Consumidor Moderno,1,https://consumidormoderno.com.br/anatel-lanca-regra-para-prevenir-fraudes-de-portabilidade/
"Carnaval de SP vai ter sistema de reconhecimento facial para identificar criminosos e desaparecidos, diz Doria",G1,1,https://g1.globo.com/sp/sao-paulo/carnaval/2020/noticia/2020/01/28/carnaval-de-sp-vai-ter-sistema-de-reconhecimento-facial-para-identificar-criminosos-e-desaparecidos-diz-doria.ghtml
Golpe da prova de vida do INSS tenta enganar aposentados; saiba procedimento correto,Diário do Nordeste,1,https://diariodonordeste.verdesmares.com.br/negocios/golpe-da-prova-de-vida-do-inss-tenta-enganar-aposentados-saiba-procedimento-correto-1.3087634
Gerente do tráfico de drogas da comunidade do Inferninho em Nova Iguaçu é preso em Rio das Ostras,Portal Cidade24h,1,https://cidade24h.com/noticia/1956/gerente-do-trafico-de-drogas-da-comunidade-do-inferninho-em-nova-iguacu-e-preso-em-rio-das-ostras
Polêmica: edital do BNDES em concurso exclusivamente para negros,Estratégia Educacional,1,https://cj.estrategia.com/portal/edital-bndes-concurso-exclusivamente-negros/
"Absolvido, jovem de SG é solto após erro em reconhecimento por foto",Defensoria Pública do Rio de Janeiro,1,https://defensoria.rj.def.br/noticia/detalhes/29986-Absolvido-Carlos-Vitor-e-solto-apos-reconhecimento-fotografico-nulo
Polícia investiga nova suspeita de envenenamento contra idosa que matou nora e filha no interior de SP,G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/07/26/policia-investiga-nova-suspeita-de-envenenamento-contra-idosa-que-matou-nora-e-filha-no-interior-de-sp.ghtml
Estados Unidos e Reino Unido selaram acordo para fortalecer cadeia logística,Aduana News,1,https://aduananews.com/pt/eeuu-y-reino-unido-sellaron-un-acuerdo-para-fortalecer-la-cadena-logistica/
"Política LGBTQIA+ avança em 2023, mas direitos trans e Educação patinam",Agência Diadorim,1,https://adiadorim.org/reportagens/2024/01/politica-lgbtqia-avanca-em-2023-mas-direitos-trans-e-educacao-patinam/
O sistema prisional brasileiro no contexto da pandemia de COVID-19,Conexão UFRJ,1,https://conexao.ufrj.br/2020/03/o-sistema-prisional-brasileiro-no-contexto-da-pandemia-de-covid-19/
"Com direitos ameaçados, indígenas estão presentes na COP30",CicloVivo,1,https://ciclovivo.com.br/cop30/com-direitos-ameacados-indigenas-estao-presentes-na-cop30/
“Quando Me Descobri Negra” E O Processo De Se Olhar Como Negra,Delirium Nerd,1,https://deliriumnerd.com/2019/08/07/quando-me-descobri-negra-bianca-santana-resenha/
Megatraficante nascido em Uraí é preso no Mato Grosso,cornelionoticias.com.br,1,https://cornelionoticias.com.br/posts/detalhes/845
Coletivos da UFRJ participam dos 21 Dias de Ativismo contra o Racismo,Conexão UFRJ,1,https://conexao.ufrj.br/2021/03/coletivos-da-ufrj-participam-dos-21-dias-de-ativismo-contra-o-racismo/
Do racismo à saudade: quilombolas relatam busca por oportunidades e luta por reconhecimento,G1,1,https://g1.globo.com/sp/campinas-regiao/noticia/2023/07/27/do-racismo-a-saudade-quilombolas-relatam-busca-por-oportunidades-e-luta-por-reconhecimento.ghtml
"Menina de 11 anos morre em Serrana, e Polícia Civil abre investigação por suspeita de estupro",G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/11/14/menina-de-11-anos-morre-em-serrana-e-policia-civil-abre-investigacao-por-suspeita-de-estupro.ghtml
Líder quilombola é morto e esquartejado no Pará,Comissão Pastoral da Terra - CPT,1,https://cptnacional.org.br/2014/07/07/lider-quilombola-e-morto-e-esquartejado-no-para/
"Indígena? Evangélica? As controvérsias em torno de Sílvia Waiãpi, deputada que teve mandato cassado pelo TRE-AP",Coletivo Bereia,1,https://coletivobereia.com.br/indigena-evangelica-as-controversias-em-torno-de-silvia-waiapi-deputada-que-teve-mandato-cassado-pelo-tre-ap/
Procurado por latrocínio é capturado após uso de app com reconhecimento facial no litoral de SP,G1,1,https://g1.globo.com/sp/santos-regiao/noticia/2025/06/03/procurado-por-latrocinio-e-capturado-apos-uso-de-app-com-reconhecimento-facial-no-litoral-de-sp.ghtml
A Plurinacionalidade como alternativa,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2021/01/a-plurinacionalidade-como-alternativa/
Ambiente de trabalho lidera denúncias de racismo e injúria racial no Brasil,Diário do Comércio,1,https://diariodocomercio.com.br/legislacao/ambiente-trabalho-lidera-denuncias-racismo-injuria-racial/
Mitos e verdades sobre a biometria facial,Crypto ID,1,https://cryptoid.com.br/biometria/mitos-e-verdades-sobre-a-biometria-facial/
Evite fraudes durante a Black Friday. Confira 8 pontos de atenção,CidadeVerde.com,1,https://cidadeverde.com/masavio/128498/evite-fraudes-durante-a-black-friday-confira-8-pontos-de-atencao
Roblox vai exigir reconhecimento facial para liberar o chat com outras pessoas,Critical Hits,1,https://criticalhits.com.br/games/roblox-vai-exigir-reconhecimento-facial-para-liberar-o-chat-com-outras-pessoas/
Polícia conhece novos sistemas para reconhecimento facial,Diário Bahia,1,https://diariobahia.com.br/policia-conhece-novos-sistemas-para-reconhecimento-facial/
"Menina morta com sinais de abuso sexual: como fica investigação após laudos descartarem sêmen, drogas e veneno",G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/12/04/menina-morta-com-sinais-de-abuso-sexual-como-fica-investigacao-apos-laudos-descartarem-semen-drogas-e-veneno.ghtml
"Ao marchar por reparação, mulheres negras reivindicam uma nova nação",nosmulheresdaperiferia.com.br,1,http://nosmulheresdaperiferia.com.br/especiais/ao-marchar-por-reparacao-mulheres-negras-reivindicam-uma-nova-nacao/
Delegacia especializada no combate a crimes de fraudes biométricas é inaugurada em São Paulo,Crypto ID,1,https://cryptoid.com.br/biometria/delegacia-especializada-no-combate-a-crimes-de-fraudes-biometricas-e-inaugurada-em-sao-paulo/
Aplicativo dá a previsão de chegada dos ônibus nos pontos em Limeira,G1,1,https://g1.globo.com/sp/piracicaba-regiao/noticia/2014/06/aplicativo-da-previsao-de-chegada-dos-onibus-nos-pontos-em-limeira.html
Frases racistas são pichadas em banheiros da UFSCar; reitoria repudia ato,G1,1,https://g1.globo.com/sp/sao-carlos-regiao/noticia/2024/11/26/frases-racistas-sao-pichadas-em-banheiros-da-ufscar-reitoria-repudia-ato.ghtml
Rio Preto vai ganhar 80 câmeras 'dedo-duro' no combate à criminalidade,Diário da Região,1,https://diariodaregiao.com.br/artigo/rio-preto-vai-ganhar-80-cameras-dedo-duro-no-combate-a-criminalidade-1.997471
RS: Movimentos em defesa dos direitos humanos e pelo fim da criminalização das lutas sociais,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2014/09/36442/
Educação Superior Comentada | A nova regulamentação para fluxo de processos regulatórios e seus aditamentos,ABMES - Associação Brasileira de Mantenedoras de Ensino Superior,1,http://www.abmes.org.br/colunas/detalhe/1736/educacao-superior-comentada-a-nova-regulamentacao-para-fluxo-de-processos-regulatorios-e-seus-aditamentos
Pandemia e violência policial em São Paulo,Conectas,1,https://conectas.org/litigiopt/pandemia-e-violencia-policial-em-sao-paulo/
Pacaembu Reserva expande portfólio da construtora em São José do Rio Preto,Diário da Região,1,https://diariodaregiao.com.br/artigo/pacaembu-reserva-expande-portfolio-da-construtora-em-s-o-jose-do-rio-preto-1.1263235
Foragido é capturado na Santa Ifigênia através de tecnologia de reconhecimento facial,Portal ABC do ABC,1,https://abcdoabc.com.br/foragido-e-capturado-na-santa-ifigenia-atraves-de-tecnologia-de-reconhecimento-facial/
Polícia Civil identifica mais um integrante da 'gangue do Rolex' que agia em Rio Preto,G1,1,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2019/04/17/policia-civil-identifica-mais-um-integrante-da-gangue-do-rolex-que-agia-em-rio-preto.ghtml
Análise: CIDH faz recomendações ao Brasil por violações contra povos indígenas e critica marco temporal,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2021/03/analise-cidh-recomendacoes-brasil-violacoes-contra-povos-indigenas-marco-temporal/
"Ciganos são alvo de discriminação, alerta a Amnistia Internacional",CNN Portugal,1,https://cnnportugal.iol.pt/sociedade/tvi24/ciganos-sao-alvo-de-discriminacao-alerta-a-amnistia-internacional
Software identifica 'rosto gay' e gera preocupação entre cientistas,Folha de S.Paulo,1,http://www1.folha.uol.com.br/ciencia/2017/09/1921105-software-que-aponta-rosto-gay-gera-preocupacao-entre-cientistas.shtml
"Cerca de 15 pessoas são conduzidas à delegacia após reconhecimento facial na Praia do Forte, em Cabo Frio",Portal Cidade24h,1,https://cidade24h.com/noticia/5701/cerca-de-15-pessoas-sao-conduzidas-a-delegacia-apos-reconhecimento-facial-na-praia-do-forte-em-cabo-frio
Google desativou o desbloqueio de smartphone Android via NFC,4gnews,1,https://4gnews.pt/google-nfc-smartphone-android-desbloqueio/
Justiça absolve piloto e copiloto que transportavam 400 kg de cocaína em avião após considerar abordagem irregular,G1,1,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2025/06/05/justica-absolve-piloto-e-copiloto-que-transportavam-400-kg-de-cocaina-em-aviao-apos-considerar-abordagem-irregular.ghtml
De suspeita de suicídio a estupro e assassinato: o que se sabe sobre morte de menina de 11 anos em SP,G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/11/16/de-suspeita-de-suicidio-a-estupro-e-assassinato-o-que-se-sabe-sobre-morte-de-menina-de-11-anos-em-sp.ghtml
"Exame não encontra sêmen em criança de 11 anos morta com sinais de violência, diz polícia",G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/11/28/exame-nao-encontra-semen-em-crianca-de-11-anos-morta-com-sinais-de-violencia-diz-policia.ghtml
Un sistema de reconocimiento facial envió a este hombre inocente a la cárcel,CNN en Español,1,https://cnnespanol.cnn.com/2021/05/03/reconocimiento-facial-erroneo-envio-inocente-carcel-trax
Despejo de comunidade Akroá-Gamella pode ocorrer nesta segunda (18) mantendo a posse de título falso,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2024/11/despejo-de-comunidade-akroa-gamella-pode-ocorrer-nesta-segunda-18-mantendo-a-posse-de-titulo-falso/
Quarta temporada do Rolê nas Gerais estreia neste sábado,Diário do Comércio,1,https://diariodocomercio.com.br/variedades/quarta-temporada-do-role-nas-gerais-estreia-neste-sabado/
Acessibilidade no processo de reembolso: Bradesco Saúde inova em parceria com a idwall,CQCS,1,https://cqcs.com.br/noticia/acessibilidade-no-processo-de-reembolso-bradesco-saude-inova-em-parceria-com-a-idwall/
"Negros, baixa escolaridade e prisão por tráfico: entenda por que perfil dos presos na região de Campinas expõe desigualdades",G1,1,https://g1.globo.com/sp/campinas-regiao/noticia/2025/01/07/negros-baixa-escolaridade-e-prisao-por-trafico-entenda-por-que-perfil-dos-presos-na-regiao-de-campinas-expoe-desigualdades.ghtml
O direito de crianças e adolescentes indígenas: aspectos legais a serem observados,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2023/07/o-direito-de-criancas-e-adolescentes-indigenas-aspectos-legais-a-serem-observados/
Supermercado D’Ville agiliza atendimento com pagamento por reconhecimento facial,Diário do Comércio,1,https://diariodocomercio.com.br/negocios/dville-agiliza-atendimento-pagamento-reconhecimento-facial/
Desafios para a realidade indígena no atual contexto brasileiro,CIMI - Conselho Indigenista Missionário,1,https://cimi.org.br/2023/05/desafios-para-a-realidade-indigena-no-atual-contexto-brasileiro/
7 autoras negras que escrevem para crianças e adolescentes,"Nós, mulheres da periferia",1,http://nosmulheresdaperiferia.com.br/7-autoras-negras-que-escrevem-para-criancas-e-adolescentes/
Quem recebe do INSS precisa seguir essa nova regra ou terá o benefício bloqueado,Diário do Comércio,1,https://diariodocomercio.com.br/mix/quem-recebe-do-inss-precisa-seguir-essa-nova-regra-ou-tera-o-beneficio-bloqueado/
Sistema de Reconhecimento Facial Implementado pela Polícia Militar do Rio de Janeiro a exemplo de outros Estados,Crypto ID,1,https://cryptoid.com.br/biometria/sistema-de-reconhecimento-facial-implementado-pela-pm-no-centro-do-rio-a-exemplo-de-outros-estados/
Polícia busca identificar taxista suspeita de chamar manicure de 'macaca' em Itapetininga,G1,1,https://g1.globo.com/sp/itapetininga-regiao/noticia/2020/12/22/policia-busca-identificar-taxista-suspeita-de-chamar-manicure-de-macaca-em-itapetininga.ghtml
Alerta: ligação de “suporte” pode te fazer instalar app que esvazia sua conta,Diário do Comércio,1,https://diariodocomercio.com.br/mix/alerta-ligacao-de-suporte-pode-te-fazer-instalar-app-que-esvazia-sua-conta/
Cabelo é identidade: escolas municipais de Campinas na luta contra o preconceito,Prefeitura de Campinas,1,http://educa.campinas.sp.gov.br/post/2025/cabelo-e-identidade-escolas-municipais-de-campinas-na-luta-contra-o-preconceito
"Paciente que perdeu parte do rosto por causa de câncer ganha prótese 3D para reconstrução facial em Barretos, SP",G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2023/08/06/paciente-que-perdeu-parte-do-rosto-por-causa-de-cancer-ganha-protese-3d-para-reconstrucao-facial-em-barretos-sp.ghtml
"Entrevista: Sabrina Fidalgo Fala Sobre Cinema, Racismo E Feminismo",Delirium Nerd,1,https://deliriumnerd.com/2016/11/30/entrevista-sabrina-fidalgo/
Santos x Ceará: torcedor do Vozão precisará realizar cadastramento facial para acessar Vila Belmiro,Ceará Sporting Club,1,https://cearasc.com/noticia/santos-x-ceara-torcedor-do-vozao-precisara-realiza
Prova comentada Direitos Humanos Concurso TJ CE Juiz Substituto,Estratégia Educacional,1,https://cj.estrategia.com/portal/prova-comentada-direitos-humanos-concurso-tj-ce-juiz-substituto/
A luta das mulheres negras para driblarem os desafios das desigualdades,Comunica UFU,1,http://comunica.ufu.br/noticias/2023/07/luta-das-mulheres-negras-para-driblarem-os-desafios-das-desigualdades
Professora morta envenenada: exumação do corpo da irmã de médico suspeito ocorrerá em uma semana,G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/05/16/exumacao-do-corpo-da-irma-de-medico-preso-por-suspeita-de-matar-esposa-envenenada-ocorrera-em-1-semana.ghtml
Dois filhos do fundador da Ricardo Eletro são presos em operação contra sonegação,CBN,1,https://cbn.globoradio.globo.com/media/audio/307493/dois-dos-proprietarios-da-ricardo-eletro-sao-preso.htm
"Milícia já domina mais da metade do território do município do Rio, indica estudo",CBN,1,https://cbn.globoradio.globo.com/media/audio/319420/milicia-ja-domina-mais-da-metade-do-territorio-do-.htm
Serasa Experian revela o mapa de tentativas de fraude no Brasil,Consumidor Moderno,1,https://consumidormoderno.com.br/serasa-fraudes-brasil/
Prova Comentada Direito Processual Penal MP SC Promotor,Estratégia Carreira Jurídica,1,https://cj.estrategia.com/portal/prova-comentada-direito-processual-penal-mp-sc-promotor/
Polícia pede exumação de cachorra que morreu quando estava sob cuidados de mulher suspeita de matar filha envenenada,G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/07/01/policia-pede-exumacao-de-cachorra-que-morreu-quando-estava-sob-cuidados-de-mulher-suspeita-de-matar-filha-envenenada.ghtml
"Homem negro é preso injustamente após ser confundido com assaltante que o roubou, afirma família",TV Cultura,1,https://cultura.uol.com.br/noticias/44152_homem-negro-e-preso-injustamente-apos-ser-confundido-com-assaltante-que-o-roubou.html
Empresário que sumiu após reunião: pedágios flagraram carro voltando do interior à capital de SP,G1,1,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2025/05/21/pedagios-no-interior-de-sp-flagraram-carro-de-empresario-que-sumiu-apos-reuniao-de-trabalho.ghtml
